Name: “Table 1 of 1 on page 72 of 124”,Name: “Table 1 of 1 on page 72 of 124”,Name: “Table 1 of 1 on page 72 of 124”,Name: “Table 1 of 1 on page 72 of 124”,Name: “Table 1 of 1 on page 72 of 124”,Name: “Table 1 of 1 on page 72 of 124”,Name: “Table 1 of 1 on page 72 of 124”,Name: “Table 1 of 1 on page 72 of 124”,Name: “Table 1 of 1 on page 72 of 124”,Name: “Table 1 of 1 on page 72 of 124”,Name: “Table 1 of 1 on page 72 of 124”,Name: “Table 1 of 1 on page 72 of 124”,Name: “Table 1 of 1 on page 72 of 124”,Name: “Table 1 of 1 on page 72 of 124”
Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72
,,,,,,,,,,,,,
Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,Monthly Incident Counts,,,,,,,,,,
Report Period: 2010,Report Period: 2010,,,,,,,,,,,,
FDID,,FD Name,,,,,,,,,,,
,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sept,Oct,Nov,Dec,Total
12506,Station 2 (Valley),Station 2 (Valley),,,,,,,,,,,
Count,32,24,21,7,12,5,20,13,18,14,4,18,188
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,4,2,5,6,3,5,6,1,2,6,10,52
,MONTEBELLO VOL. FIRE,MONTEBELLO VOL. FIRE,MONTEBELLO VOL. FIRE,,,,,,,,,,
12507,,,,,,,,,,,,,
,DEPT.,,,,,,,,,,,,
Count,11,7,8,7,8,10,9,7,14,14,6,4,105
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,0,0,0,0,0,0,0,0,0,0,0,0,0
,New Kent Co. Dept.,New Kent Co. Dept.,,,,,,,,,,,
12700,,,,,,,,,,,,,
,Fire/Rescue,,,,,,,,,,,,
Count,145,131,154,149,152,232,197,161,173,235,121,149,"1,999"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,9,6,4,2,2,4,7,3,15,4,3,10,69
,"Community Fire Company, Inc.","Community Fire Company, Inc.","Community Fire Company, Inc.",,,,,,,,,,
13113,,,,,,,,,,,,,
Count,95,98,93,112,109,139,154,135,105,105,125,126,"1,396"
Exposures,0,0,0,0,0,0,0,0,0,0,0,0,0
No Activity,0,0,0,0,0,0,0,0,0,0,0,0,0
Aid Given,2,1,3,5,4,3,6,7,8,2,5,4,50
Page 72 of 124,Page 72 of 124,,,,,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,NFIRS 5.0 National Reporting System,,,,Fri Mar 11 10:01:13 EST 2011,Fri Mar 11 10:01:13 EST 2011
